,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model,A1_Expected_Annual_Damage,A1_Dike_Investment_Costs,A1_Expected_Number_of_Deaths,A2_Expected_Annual_Damage,A2_Dike_Investment_Costs,A2_Expected_Number_of_Deaths,A3_Expected_Annual_Damage,A3_Dike_Investment_Costs,A3_Expected_Number_of_Deaths,A4_Expected_Annual_Damage,A4_Dike_Investment_Costs,A4_Expected_Number_of_Deaths,A5_Expected_Annual_Damage,A5_Dike_Investment_Costs,A5_Expected_Number_of_Deaths,RfR Total Costs,Total_Expected_Annual_Damage,Total_Dike_Investment_Costs,Total_Expected_Number_of_Deaths
9837,62,114.06351069083917,1.0,0.5076867561812175,62.68200440050677,10.0,0.5006365894447553,232.0832124915125,10.0,0.0048480441429302,276.1636826474362,10.0,0.7647625824176905,169.3291640397462,1.0,0.3717771829237692,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9837,Base Case,dikesnet,235874948.75769585,0,0.1429602570978558,89797359.68618724,0,0.0719124163643566,2277760309.9074125,0,3.291616035905218,0.0,0,0.0,0.0,0,0.0,0.0,2603432618.3512955,0,3.50648870936743
3642,20,128.7470128082254,1.5,0.4070176408684535,203.5571607272566,1.0,0.8818347956072061,320.4727782476167,1.0,0.0945825169519862,187.17599301273427,1.5,0.0641806274813864,227.35235380243157,1.0,0.5530491223383328,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3642,Base Case,dikesnet,869363897.7398098,0,0.6597824959115126,0.0,0,0.0,1722819384.7129889,0,3.2165936014632868,2968411.505170749,0,0.0012932950561456,0.0,0,0.0,0.0,2595151693.9579697,0,3.877669392430945
2223,47,292.8251805694924,1.0,0.3995144080256828,199.62884360865564,10.0,0.4832762892774478,188.1630571460255,1.5,0.1236462593952263,317.27143585047395,1.5,0.5914440232196642,61.52809185863262,1.0,0.1720675436147695,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2223,Base Case,dikesnet,861494040.8329052,0,0.652477438684562,15754395.260000585,0,0.0162191655935117,1715758759.4264126,0,3.1964268927918607,0.0,0,0.0,0.0,0,0.0,0.0,2593007195.5193186,0,3.865123497069934
8235,129,171.9286620455445,1.5,0.4451657665317985,229.4793226258494,1.0,0.6035519649510732,272.98792298361155,1.0,0.06045544493918,250.5086921326549,1.5,0.9960173566726682,46.71856357701745,1.0,0.412535553888348,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8235,Base Case,dikesnet,473023299.43911153,0,0.2917310389858243,0.0,0,0.0,2119185645.5642607,0,3.148762725383417,0.0,0,0.0,0.0,0,0.0,0.0,2592208945.0033727,0,3.4404937643692413
9232,66,62.82730588059208,1.0,0.4920712308540393,176.08138552200754,10.0,0.2139328214259517,297.6260262713837,1.5,0.1265186519271143,133.6881305695414,10.0,0.6082701510447251,292.8485655035777,10.0,0.9515309066213335,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9232,Base Case,dikesnet,205488302.4075087,0,0.1352374401848975,343239359.15511847,0,0.2884279596135032,2028390525.232562,0,3.1711542735668385,0.0,0,0.0,0.0,0,0.0,0.0,2577118186.7951894,0,3.5948196733652398
7439,94,285.957852067425,10.0,0.3827202983281829,145.82220565532515,1.5,0.5747067262086492,117.8218940192542,10.0,0.0021423431117088,130.88700991877172,1.0,0.4971729784893537,127.0958557066778,1.0,0.7066758225084313,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7439,Base Case,dikesnet,863353256.0375129,0,0.6391490275052609,0.0,0,0.0,1710912646.7323558,0,3.091112428899613,0.0,0,0.0,0.0,0,0.0,0.0,2574265902.769869,0,3.7302614564048735
4822,79,242.35163971877,10.0,0.5003161424130383,176.97960737887902,1.5,0.4732597599974694,61.94238435319945,1.5,0.0757049142389478,300.4086556942753,1.0,0.1718467330101485,89.2881976841042,10.0,0.6509247191229328,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4822,Base Case,dikesnet,230327067.91088057,0,0.1389408059911319,70548353.45788717,0,0.0564619269918344,2243110450.962704,0,3.215638826799256,24437106.910102755,0,0.0091013463844949,0.0,0,0.0,0.0,2568422979.241575,0,3.420142906166717
925,73,68.09053718205945,1.5,0.6009206212702493,171.10519971528717,1.0,0.3349305321699405,268.79134658567546,1.0,0.051469616540998,54.61788694658191,1.0,0.8693691324933586,215.41566848349868,1.5,0.9173904095971258,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,Base Case,dikesnet,110440253.01730372,0,0.0678157621779722,187731023.516042,0,0.1489203492517922,2263293859.769373,0,3.259317027777604,0.0,0,0.0,0.0,0,0.0,0.0,2561465136.302718,0,3.4760531392073686
2672,59,78.97454758632192,10.0,0.5024631757970408,89.34052468086705,1.5,0.3590485551799142,107.91322444608136,1.0,0.0816306223805739,276.79891079049787,1.0,0.0079612516968471,80.22413847245475,1.5,0.1896338693713903,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672,Base Case,dikesnet,266547797.1100367,0,0.176123070429656,150098699.1189201,0,0.129827377627197,2073087842.3645537,0,3.2782471251459366,71221008.31100848,0,0.0179785208823996,0.0,0,0.0,0.0,2560955346.904519,0,3.602176094085189
6311,56,191.1956232202942,1.5,0.4842228924567606,85.19787968714579,1.0,0.5873547594019357,347.5320973498656,1.5,0.0541070117527957,67.00656094815756,1.0,0.7591786904905468,146.46984184749172,1.0,0.8387040013186031,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6311,Base Case,dikesnet,345502900.94964075,0,0.2131739774616264,0.0,0,0.0,2214307921.628272,0,3.289855447019117,0.0,0,0.0,0.0,0,0.0,0.0,2559810822.577913,0,3.503029424480744
546,35,312.2200038227855,10.0,0.6031912553598533,36.37383825799815,1.5,0.8304979597350969,89.60741165094103,10.0,0.0070124145264063,33.0681780227201,1.0,0.8958201265562126,44.40049439699376,10.0,0.2082552076645002,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,Base Case,dikesnet,119227401.43599688,0,0.0692949101436951,11166017.086954156,0,0.0088296194533187,2427680835.7974253,0,3.320775878188809,0.0,0,0.0,0.0,0,0.0,0.0,2558074254.3203764,0,3.398900407785823
5388,34,308.25072025159324,1.0,0.5738094303307024,329.3650847433349,10.0,0.2719008016082839,242.75264666392167,1.0,0.0445064871322031,187.4552276224828,1.0,0.7230983108447623,46.41431110165887,1.5,0.2186974161029755,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5388,Base Case,dikesnet,133093361.49044266,0,0.0894364208216247,352273008.56686413,0,0.2995975185166571,2072357226.6194675,0,3.276478550092376,0.0,0,0.0,0.0,0,0.0,0.0,2557723596.676774,0,3.665512489430658
1647,0,340.5117325356213,1.5,0.569876766580712,42.340112755506034,1.5,0.3058641771135118,168.85354004995355,10.0,0.1406186329620858,289.593375829513,10.0,0.5542219810429831,259.508997328761,1.5,0.482211674200152,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647,Base Case,dikesnet,139227278.53545412,0,0.0874888155849749,213062598.14892945,0,0.172651569401224,2200437405.143006,0,3.2584900509506047,0.0,0,0.0,0.0,0,0.0,0.0,2552727281.827389,0,3.518630435936804
5316,20,301.257252200911,10.0,0.4918274683430534,147.10318365842028,1.5,0.1340431788715808,150.5914601085193,10.0,0.0828656536045751,261.8610326428163,1.0,0.0949749570091138,220.1776105344898,10.0,0.651496844782374,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5316,Base Case,dikesnet,235170883.08709317,0,0.1747881594356668,521146735.2841509,0,0.485369069574929,1795643344.2273197,0,3.156767754422217,0.0,0,0.0,0.0,0,0.0,0.0,2551960962.598564,0,3.816924983432812
3808,59,77.94099486332428,1.0,0.4782547423945556,258.1314258760194,10.0,0.1766494772352493,293.4041120495163,1.5,0.1472259100144781,52.141876096336304,1.5,0.489394494261744,182.56365417477343,10.0,0.4355942768777234,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3808,Base Case,dikesnet,293087331.8777917,0,0.2131880030858841,406881491.5384555,0,0.3766496877808498,1849698233.6145053,0,3.2136488738206563,0.0,0,0.0,0.0,0,0.0,0.0,2549667057.0307527,0,3.80348656468739
1994,32,36.716210197148726,1.0,0.4285326199023975,261.5064841747168,1.0,0.6255522742272699,113.71481691542692,1.0,0.0867508786483846,283.8687842172052,10.0,0.0856550869068406,168.76427311576327,1.0,0.1065355000987504,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Base Case,dikesnet,640500765.3763883,0,0.4560301976350501,26028525.180610027,0,0.0258564779773556,1869557600.129634,0,3.267369715439238,11835630.148069968,0,0.0048697873052864,0.0,0,0.0,0.0,2547922520.834702,0,3.7541261783569295
823,116,179.86662701987927,1.0,0.4973241300716361,248.5509093812596,10.0,0.344747748215481,98.45849449880453,1.0,0.1019287083979751,181.6976125357714,1.0,0.1547835256240768,271.1642236588233,1.0,0.2808634823264557,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,Base Case,dikesnet,217475171.82930017,0,0.1365931611984642,156641844.29609093,0,0.1288144388629405,2154635449.9237065,0,3.229740312977762,10030151.621219607,0,0.003874059060384,0.0,0,0.0,0.0,2538782617.670317,0,3.499021972099551
7333,112,118.64729290421764,10.0,0.5440782509218853,94.63348194527202,1.5,0.1444041362857845,279.6757778615481,10.0,0.0554854019631151,155.81297971172629,1.0,0.1672593984378191,323.48296639917487,1.0,0.8713568681966872,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7333,Base Case,dikesnet,192476813.4185694,0,0.1442048465961832,526158314.3805351,0,0.4923308297556874,1816468105.648491,0,3.212953790074695,0.0,0,0.0,0.0,0,0.0,0.0,2535103233.447596,0,3.849489466426566
2435,124,299.7747761525496,1.0,0.5374891402566604,122.03490061472168,1.5,0.7912087073380122,34.55961832701681,1.0,0.0668622811992466,105.64598774695536,1.0,0.0095413781414782,320.5297549305607,1.0,0.6705916507238674,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2435,Base Case,dikesnet,178909792.59431165,0,0.1117040193869983,0.0,0,0.0,2207145644.586389,0,3.2745696835309106,141923614.51354438,0,0.0463496523179468,0.0,0,0.0,0.0,2527979051.694246,0,3.432623355235856
2410,94,92.42108371218944,1.5,0.492642379895478,263.65263525281904,1.0,0.2958876335470802,81.43605511525575,1.0,0.0629008383541185,55.069456037066345,1.0,0.6424066008589194,229.4167484021707,1.5,0.3852201228751717,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2410,Base Case,dikesnet,215907430.0652648,0,0.1354071297851778,176220756.434322,0,0.1438353586250191,2130485364.200632,0,3.174725356988203,0.0,0,0.0,0.0,0,0.0,0.0,2522613550.700218,0,3.4539678453984
6681,124,200.27583387286543,1.0,0.4498739784569827,109.57534993750458,10.0,0.0685562823006645,309.8807848183264,1.0,0.0657024175331641,248.2308730465517,1.5,0.1496917580853688,265.65453616841285,1.5,0.9562000083255257,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6681,Base Case,dikesnet,374566853.5138601,0,0.3342448929570428,720689252.203668,0,0.7930245200413343,1414965933.0519266,0,2.979944920308613,0.0,0,0.0,0.0,0,0.0,0.0,2510222038.769455,0,4.10721433330699
1839,28,239.13338742276497,1.5,0.6183102896594428,208.2365262206429,10.0,0.0505098563448484,91.14858145400808,1.0,0.1250241504042002,184.55959148271805,1.5,0.8342921492396081,325.4193843156701,1.0,0.0292631556236761,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1839,Base Case,dikesnet,97067728.78971282,0,0.0686281543518333,957958996.9907384,0,0.8089391337267653,1439845156.97575,0,2.3003128210881143,0.0,0,0.0,13700772.127690203,0,0.0108639672871949,0.0,2508572654.883891,0,3.188744076453908
4341,115,263.7975868510875,1.5,0.4748378146428159,231.4943679359685,1.5,0.8230884936443038,37.48904037675258,1.5,0.0524899232603426,48.871446776998056,1.0,0.6153606721516459,286.21722995559486,1.5,0.0390714928453293,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4341,Base Case,dikesnet,284605979.9914795,0,0.2057381440468551,0.0,0,0.0,1850608571.198741,0,3.2164388583502133,0.0,0,0.0,369421325.2265405,0,0.3295166607976333,0.0,2504635876.416761,0,3.7516936631947018
6646,42,329.667257412242,10.0,0.567428705659398,264.87490261094274,1.0,0.1160930071274468,53.83735240333401,1.5,0.1246558649542148,129.26095865782813,1.0,0.0650112746642606,220.69179198637156,1.0,0.848980536140899,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6646,Base Case,dikesnet,115889635.66617922,0,0.0873957232263391,583722951.4647318,0,0.5403754695900818,1784118062.0699854,0,3.1256720841717764,20683519.615935422,0,0.0084408411702504,0.0,0,0.0,0.0,2504414168.816832,0,3.761884118158448
6667,27,122.8212048060192,1.0,0.4543418319466742,316.79257109387333,10.0,0.6751215561929265,302.0496550751012,1.0,0.1415089718683906,168.09240862845252,1.0,0.7800782223144573,52.2858020214097,1.5,0.4126994421993317,2.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6667,Base Case,dikesnet,501683935.662692,0,0.3423403819741907,0.0,0,0.0,1990950835.2632265,0,3.3136065902626264,0.0,0,0.0,0.0,0,0.0,0.0,2492634770.9259186,0,3.655946972236817
7484,55,225.32019490989404,10.0,0.3887138824014791,102.30107328377802,1.5,0.7853268925131848,310.1294646449264,1.0,0.1021375294784807,182.88476219802655,1.0,0.3882648898236583,232.9285078600452,10.0,0.0706591305134456,4.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7484,Base Case,dikesnet,976299289.4303682,0,0.8287730601472525,0.0,0,0.0,1503819121.0806582,0,3.144375095581585,0.0,0,0.0,0.0,0,0.0,0.0,2480118410.5110264,0,3.973148155728838
3126,85,258.7603627308281,1.0,0.5371791147646409,44.406758166601904,1.0,0.2384056511848375,297.10093992632807,1.0,0.0307686572298834,308.07760261747325,10.0,0.1443548418381042,66.76239546520347,10.0,0.3890051145201747,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3126,Base Case,dikesnet,147145994.72796202,0,0.1008280685879555,336532842.47495097,0,0.2930290420196222,1991202775.773877,0,3.231097484436866,0.0,0,0.0,0.0,0,0.0,0.0,2474881612.97679,0,3.624954595044444
7496,125,139.6178077921338,10.0,0.5272940904506822,167.47275794725044,1.0,0.6292514070087621,136.24822046105504,10.0,0.0264902386623621,228.44331929820277,1.0,0.0124541876440508,77.21353699517657,10.0,0.3579882480291618,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7496,Base Case,dikesnet,229221953.14761376,0,0.1428577537021,0.0,0,0.0,2223737102.103642,0,3.3116362587017223,12689644.339585664,0,0.0029674141645994,0.0,0,0.0,0.0,2465648699.590842,0,3.457461426568422
1356,91,143.984731784695,1.5,0.4742850259064863,198.73117874632328,10.0,0.5865369957803402,320.1113909926466,1.0,0.0258811002513473,164.21147206669795,10.0,0.6942763876423353,261.1989765215854,1.0,0.3897138690934723,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1356,Base Case,dikesnet,370633273.0023232,0,0.2430648667423686,9241058.18580746,0,0.0081779537455577,2079772332.87788,0,3.2944593321236244,0.0,0,0.0,0.0,0,0.0,0.0,2459646664.0660105,0,3.545702152611551
5594,121,314.3155853845677,1.5,0.6106792084590624,303.41042249574105,1.5,0.6756717364106288,209.46764082532425,1.0,0.1471240016241064,185.9264198547253,1.0,0.1191377925533727,144.90729784152555,10.0,0.2379941330556467,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5594,Base Case,dikesnet,111098271.78843088,0,0.0682924981337147,42250181.926979765,0,0.0347908477063316,2284918893.08996,0,3.308562960329173,18047027.550994445,0,0.0063686934507152,0.0,0,0.0,0.0,2456314374.356365,0,3.4180149996199343
2576,60,34.16055151837247,10.0,0.4759541532551285,137.7948642675442,1.5,0.0953225526309389,231.9059432765594,10.0,0.0519948617011958,61.611643906734415,1.0,0.1934880844247907,50.283541327267386,1.0,0.8300506001512349,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2576,Base Case,dikesnet,252076391.5295338,0,0.2148409906057984,678532076.5293643,0,0.7138269146050976,1521727286.1140747,0,3.0307046798602224,0.0,0,0.0,0.0,0,0.0,0.0,2452335754.1729727,0,3.9593725850711183
7868,38,157.3392943650054,1.5,0.3896194360717813,67.68557548336926,1.0,0.3027617103615861,260.9163095416881,1.0,0.0488906914688316,257.71494582742827,1.0,0.31750020982511,269.65503956567363,1.0,0.3719712923991868,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7868,Base Case,dikesnet,806138479.0390694,0,0.6479780456660282,35248048.89050594,0,0.0377355311444423,1599467862.9836566,0,3.150645811951733,0.0,0,0.0,0.0,0,0.0,0.0,2440854390.913232,0,3.836359388762204
9377,91,295.5973362519562,1.5,0.5679217432895187,319.3313379885504,1.5,0.5610723529819466,67.18067015580228,1.5,0.1555432587478279,341.21865881415295,1.0,0.0985379481152168,303.5825952415398,10.0,0.1887360787221996,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9377,Base Case,dikesnet,139417853.6764059,0,0.089225633921201,68326884.61510174,0,0.0577430820963171,2186485309.626749,0,3.3038432269866798,43570856.42758473,0,0.0167109021717525,0.0,0,0.0,0.0,2437800904.3458414,0,3.4675228451759503
8262,97,156.34777443712548,10.0,0.407197774116012,145.1306776993967,1.0,0.8324811632472169,320.52964477827624,1.0,0.0396938418929439,31.318994405687828,1.5,0.2248892777229451,168.7864823164588,10.0,0.0979626179574741,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8262,Base Case,dikesnet,817957907.4262037,0,0.6596342727206804,0.0,0,0.0,1618812475.4952252,0,3.2091657444611776,0.0,0,0.0,0.0,0,0.0,0.0,2436770382.9214287,0,3.868800017181858
2010,60,347.583098659467,10.0,0.5368494353624512,349.7691557929484,10.0,0.6922717294458375,261.4554616327013,10.0,0.0466521986666456,70.72808932331594,10.0,0.6640836894837869,278.6272094044933,1.0,0.0455604988115898,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,Base Case,dikesnet,227778575.39503235,0,0.144387914500992,15091229.21827909,0,0.0130209270372006,2191285516.5433817,0,3.314796917914249,0.0,0,0.0,0.0,0,0.0,0.0,2434155321.156693,0,3.4722057594524416
5023,109,273.94096250641684,10.0,0.586578041788219,331.44673538717416,1.5,0.6435075731656361,85.79995448163007,1.0,0.12122160042092,269.02837779244385,1.5,0.2516738208115189,265.1608142932764,1.0,0.6347477760477003,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5023,Base Case,dikesnet,109472980.77467084,0,0.0671149714448067,42140007.19452836,0,0.0346140351823,2265260646.2532945,0,3.264971045790156,14935047.90427728,0,0.005782776692031,0.0,0,0.0,0.0,2431808682.126771,0,3.372482829109294
9540,29,345.2025266367718,1.5,0.4803246862091454,342.8593283337308,1.5,0.0518336437027442,211.2419918265354,10.0,0.1055052818476148,129.77845284977263,10.0,0.6542979052389881,187.74394938755336,1.5,0.4433061145300641,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9540,Base Case,dikesnet,270865985.6255889,0,0.2113413113335325,839016383.4188161,0,0.7991037521229454,1321453595.9975502,0,2.38333209149365,0.0,0,0.0,0.0,0,0.0,0.0,2431335965.041955,0,3.3937771549501283
5377,98,250.8407613426677,1.0,0.4915705999263251,219.29336052852588,10.0,0.2307290958270132,250.7576359043728,10.0,0.0993942180563949,325.7683897346238,1.0,0.2276678597272738,39.75019502800045,1.5,0.6332529739970085,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5377,Base Case,dikesnet,288688442.5291338,0,0.2139264017842163,311252961.10960233,0,0.2967987378432813,1827630106.2065587,0,3.243069312102765,0.0,0,0.0,0.0,0,0.0,0.0,2427571509.845295,0,3.753794451730263
943,23,32.14001245121708,10.0,0.6597342595473579,306.0373747603056,1.0,0.5962958086130635,34.39066166385473,1.0,0.074998416124303,142.31021706832962,1.5,0.9440841233178696,308.5733409157549,1.0,0.3355673829854494,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,Base Case,dikesnet,39678022.64123757,0,0.0255888968545121,70392252.25910594,0,0.0594204983543824,2226129672.3929296,0,3.318074263792674,0.0,0,0.0,78353765.36684085,0,0.0617047101279271,0.0,2414553712.660114,0,3.464788369129496
7515,109,93.41957608569804,1.5,0.4689094486636566,205.72687405874865,1.0,0.3479929651897204,241.7820038527447,1.0,0.1010418234100575,235.8170787355272,1.0,0.3603910425382975,275.6775478649516,10.0,0.3171770597681201,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7515,Base Case,dikesnet,304576859.2577394,0,0.2093614060761954,142165107.18972135,0,0.1284795958733174,1967491006.5842829,0,3.2549384549899525,0.0,0,0.0,0.0,0,0.0,0.0,2414232973.0317435,0,3.592779456939465
9357,112,329.5809439915919,10.0,0.6075926938291735,315.2435182747335,1.5,0.416771153416509,178.79419075477682,1.5,0.1418123854089696,253.92319540499045,1.0,0.015240502897993,171.27518368844466,1.5,0.9213759049331588,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9357,Base Case,dikesnet,102513784.65273644,0,0.0692031822743964,130387624.22945708,0,0.1146843671435975,2088678906.248861,0,3.3160090415357883,92387103.15655924,0,0.0265793225859541,0.0,0,0.0,0.0,2413967418.287614,0,3.5264759135397368
3480,36,255.7432456668392,1.0,0.6632515357483537,330.11752015408973,1.0,0.1726052778559798,122.87169356078005,1.0,0.103680304854552,289.7192477814176,10.0,0.2774347805269794,113.4279742801925,1.5,0.4652691387938036,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3480,Base Case,dikesnet,35543166.11882401,0,0.0242487146559158,346777935.82190245,0,0.29299449091155,2022157796.698009,0,3.1562234826961504,0.0,0,0.0,0.0,0,0.0,0.0,2404478898.638736,0,3.473466688263616
5209,72,317.04399462236285,1.5,0.5741273423646684,211.69556063041057,1.5,0.3019719725251895,148.89327790167408,1.5,0.0461079658915751,127.20193965839452,1.5,0.414137154513123,35.745701717134594,1.0,0.4589027641907367,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5209,Base Case,dikesnet,131278182.7606645,0,0.0879950685842921,199888080.6959713,0,0.1723210356671305,2068008073.5873697,0,3.266163998923864,0.0,0,0.0,0.0,0,0.0,0.0,2399174337.0440054,0,3.5264801031752864
8268,69,145.5237203082733,1.5,0.6113661042554862,141.68474162777983,1.5,0.0625615333771063,80.10854770464735,1.0,0.1316821442323698,175.57761379882209,1.0,0.5306658092762575,49.25629047617102,1.5,0.1949178618852097,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8268,Base Case,dikesnet,81079622.01319972,0,0.0691036461045561,798381855.478455,0,0.8131036522261801,1514235499.1547115,0,2.8928069859784813,0.0,0,0.0,0.0,0,0.0,0.0,2393696976.646366,0,3.7750142843092176
